最大值,59.4,@,No.1283,,,,,,
最小值,-2.0,@,No.2232,,,,,,
平均值,20.01,,,,,,,,
次数,2493,,,,,,,,
NG次数,0,,,,,,,,
号码,力量,单位,位移,单位,合格判定,姿势,时间,日期,
1998,-0.4,N,0.000,mm,OK,--,15:20:18,2024/3/1,
1999,-0.4,N,0.000,mm,OK,--,15:20:18,2024/3/1,
2000,-0.4,N,0.000,mm,OK,--,15:20:18,2024/3/1,
2001,-0.5,N,0.000,mm,OK,--,15:20:18,2024/3/1,
2002,-0.5,N,0.000,mm,OK,--,15:20:18,2024/3/1,
2003,-0.5,N,0.000,mm,OK,--,15:20:18,2024/3/1,
2004,-0.6,N,0.000,mm,OK,--,15:20:18,2024/3/1,
2005,-0.6,N,0.000,mm,OK,--,15:20:18,2024/3/1,
2006,-0.6,N,0.000,mm,OK,--,15:20:18,2024/3/1,
2007,-0.7,N,0.000,mm,OK,--,15:20:19,2024/3/1,
2008,-0.7,N,0.000,mm,OK,--,15:20:19,2024/3/1,
2009,-0.7,N,0.000,mm,OK,--,15:20:19,2024/3/1,
2010,-0.7,N,0.000,mm,OK,--,15:20:19,2024/3/1,
2011,-0.8,N,0.000,mm,OK,--,15:20:19,2024/3/1,
2012,-0.8,N,0.000,mm,OK,--,15:20:19,2024/3/1,
2013,-0.8,N,0.000,mm,OK,--,15:20:19,2024/3/1,
2014,-0.8,N,0.000,mm,OK,--,15:20:19,2024/3/1,
2015,-0.9,N,0.000,mm,OK,--,15:20:19,2024/3/1,
2016,-0.9,N,0.000,mm,OK,--,15:20:19,2024/3/1,
2017,-0.9,N,0.000,mm,OK,--,15:20:20,2024/3/1,
2018,-0.9,N,0.000,mm,OK,--,15:20:20,2024/3/1,
2019,-1.0,N,0.000,mm,OK,--,15:20:20,2024/3/1,
2020,-1.0,N,0.000,mm,OK,--,15:20:20,2024/3/1,
2021,-1.0,N,0.000,mm,OK,--,15:20:20,2024/3/1,
2022,-1.0,N,0.000,mm,OK,--,15:20:20,2024/3/1,
2023,-1.0,N,0.000,mm,OK,--,15:20:20,2024/3/1,
2024,-1.1,N,0.000,mm,OK,--,15:20:20,2024/3/1,
2025,-1.1,N,0.000,mm,OK,--,15:20:20,2024/3/1,
2026,-1.1,N,0.000,mm,OK,--,15:20:21,2024/3/1,
2027,-1.1,N,0.000,mm,OK,--,15:20:21,2024/3/1,
2028,-1.1,N,0.000,mm,OK,--,15:20:21,2024/3/1,
2029,-1.2,N,0.000,mm,OK,--,15:20:21,2024/3/1,
2030,-1.2,N,0.000,mm,OK,--,15:20:21,2024/3/1,
2031,-1.2,N,0.000,mm,OK,--,15:20:21,2024/3/1,
2032,-1.2,N,0.000,mm,OK,--,15:20:21,2024/3/1,
2033,-1.2,N,0.000,mm,OK,--,15:20:21,2024/3/1,
2034,-1.3,N,0.000,mm,OK,--,15:20:21,2024/3/1,
2035,-1.3,N,0.000,mm,OK,--,15:20:21,2024/3/1,
2036,-1.3,N,0.000,mm,OK,--,15:20:21,2024/3/1,
2037,-1.3,N,0.000,mm,OK,--,15:20:22,2024/3/1,
2038,-1.3,N,0.000,mm,OK,--,15:20:22,2024/3/1,
2039,-1.4,N,0.000,mm,OK,--,15:20:22,2024/3/1,
2040,-1.4,N,0.000,mm,OK,--,15:20:22,2024/3/1,
2041,-1.4,N,0.000,mm,OK,--,15:20:22,2024/3/1,
2042,-1.4,N,0.000,mm,OK,--,15:20:22,2024/3/1,
2043,-1.4,N,0.000,mm,OK,--,15:20:22,2024/3/1,
2044,-1.4,N,0.000,mm,OK,--,15:20:22,2024/3/1,
2045,-1.4,N,0.000,mm,OK,--,15:20:22,2024/3/1,
2046,-1.5,N,0.000,mm,OK,--,15:20:22,2024/3/1,
2047,-1.5,N,0.000,mm,OK,--,15:20:23,2024/3/1,
2048,-1.5,N,0.000,mm,OK,--,15:20:23,2024/3/1,
2049,-1.5,N,0.000,mm,OK,--,15:20:23,2024/3/1,
2050,-1.5,N,0.000,mm,OK,--,15:20:23,2024/3/1,
2051,-1.5,N,0.000,mm,OK,--,15:20:23,2024/3/1,
2052,-1.5,N,0.000,mm,OK,--,15:20:23,2024/3/1,
2053,-1.5,N,0.000,mm,OK,--,15:20:23,2024/3/1,
2054,-1.6,N,0.000,mm,OK,--,15:20:23,2024/3/1,
2055,-1.6,N,0.000,mm,OK,--,15:20:23,2024/3/1,
2056,-1.6,N,0.000,mm,OK,--,15:20:24,2024/3/1,
2057,-1.6,N,0.000,mm,OK,--,15:20:24,2024/3/1,
2058,-1.6,N,0.000,mm,OK,--,15:20:24,2024/3/1,
2059,-1.6,N,0.000,mm,OK,--,15:20:24,2024/3/1,
2060,-1.6,N,0.000,mm,OK,--,15:20:24,2024/3/1,
2061,-1.6,N,0.000,mm,OK,--,15:20:24,2024/3/1,
2062,-1.6,N,0.000,mm,OK,--,15:20:24,2024/3/1,
2063,-1.7,N,0.000,mm,OK,--,15:20:24,2024/3/1,
2064,-1.7,N,0.000,mm,OK,--,15:20:24,2024/3/1,
2065,-1.7,N,0.000,mm,OK,--,15:20:25,2024/3/1,
2066,-1.7,N,0.000,mm,OK,--,15:20:25,2024/3/1,
2067,-1.7,N,0.000,mm,OK,--,15:20:25,2024/3/1,
2068,-1.7,N,0.000,mm,OK,--,15:20:25,2024/3/1,
2069,-1.7,N,0.000,mm,OK,--,15:20:25,2024/3/1,
2070,-1.7,N,0.000,mm,OK,--,15:20:25,2024/3/1,
2071,-1.7,N,0.000,mm,OK,--,15:20:25,2024/3/1,
2072,-1.7,N,0.000,mm,OK,--,15:20:25,2024/3/1,
2073,-1.8,N,0.000,mm,OK,--,15:20:25,2024/3/1,
2074,-1.8,N,0.000,mm,OK,--,15:20:25,2024/3/1,
2075,-1.8,N,0.000,mm,OK,--,15:20:26,2024/3/1,
2076,-1.8,N,0.000,mm,OK,--,15:20:26,2024/3/1,
2077,-1.8,N,0.000,mm,OK,--,15:20:26,2024/3/1,
2078,-1.8,N,0.000,mm,OK,--,15:20:26,2024/3/1,
2079,-1.8,N,0.000,mm,OK,--,15:20:26,2024/3/1,
2080,-1.8,N,0.000,mm,OK,--,15:20:26,2024/3/1,
2081,-1.8,N,0.000,mm,OK,--,15:20:26,2024/3/1,
2082,-1.8,N,0.000,mm,OK,--,15:20:27,2024/3/1,
2083,-1.8,N,0.000,mm,OK,--,15:20:27,2024/3/1,
2084,-1.8,N,0.000,mm,OK,--,15:20:27,2024/3/1,
2085,-1.8,N,0.000,mm,OK,--,15:20:27,2024/3/1,
2086,-1.8,N,0.000,mm,OK,--,15:20:27,2024/3/1,
2087,-1.8,N,0.000,mm,OK,--,15:20:28,2024/3/1,
2088,-1.8,N,0.000,mm,OK,--,15:20:28,2024/3/1,
2089,-1.8,N,0.000,mm,OK,--,15:20:28,2024/3/1,
2090,-1.8,N,0.000,mm,OK,--,15:20:28,2024/3/1,
2091,-1.8,N,0.000,mm,OK,--,15:20:28,2024/3/1,
2092,-1.8,N,0.000,mm,OK,--,15:20:28,2024/3/1,
2093,-1.8,N,0.000,mm,OK,--,15:20:29,2024/3/1,
2094,-1.8,N,0.000,mm,OK,--,15:20:29,2024/3/1,
2095,-1.8,N,0.000,mm,OK,--,15:20:29,2024/3/1,
2096,-1.8,N,0.000,mm,OK,--,15:20:29,2024/3/1,
2097,-1.8,N,0.000,mm,OK,--,15:20:29,2024/3/1,
2098,-1.8,N,0.000,mm,OK,--,15:20:29,2024/3/1,
2099,-1.8,N,0.000,mm,OK,--,15:20:29,2024/3/1,
2100,-1.8,N,0.000,mm,OK,--,15:20:29,2024/3/1,
2101,-1.8,N,0.000,mm,OK,--,15:20:29,2024/3/1,
2102,-1.8,N,0.000,mm,OK,--,15:20:30,2024/3/1,
2103,-1.8,N,0.000,mm,OK,--,15:20:30,2024/3/1,
2104,-1.3,N,0.000,mm,OK,--,15:20:30,2024/3/1,
2105,-1.1,N,0.000,mm,OK,--,15:20:30,2024/3/1,
2106,-1.1,N,0.000,mm,OK,--,15:20:30,2024/3/1,
2107,-1.1,N,0.000,mm,OK,--,15:20:30,2024/3/1,
2108,-1.1,N,0.000,mm,OK,--,15:20:30,2024/3/1,
2109,-1.2,N,0.000,mm,OK,--,15:20:30,2024/3/1,
2110,-1.2,N,0.000,mm,OK,--,15:20:30,2024/3/1,
2111,-1.2,N,0.000,mm,OK,--,15:20:31,2024/3/1,
2112,-1.3,N,0.000,mm,OK,--,15:20:31,2024/3/1,
2113,-1.3,N,0.000,mm,OK,--,15:20:31,2024/3/1,
2114,-1.3,N,0.000,mm,OK,--,15:20:31,2024/3/1,
2115,-1.3,N,0.000,mm,OK,--,15:20:31,2024/3/1,
2116,-1.2,N,0.000,mm,OK,--,15:20:31,2024/3/1,
2117,-1.3,N,0.000,mm,OK,--,15:20:31,2024/3/1,
2118,-1.3,N,0.000,mm,OK,--,15:20:31,2024/3/1,
2119,-1.3,N,0.000,mm,OK,--,15:20:31,2024/3/1,
2120,-1.3,N,0.000,mm,OK,--,15:20:31,2024/3/1,
2121,-1.4,N,0.000,mm,OK,--,15:20:31,2024/3/1,
2122,-1.4,N,0.000,mm,OK,--,15:20:32,2024/3/1,
2123,-1.4,N,0.000,mm,OK,--,15:20:32,2024/3/1,
2124,-1.5,N,0.000,mm,OK,--,15:20:32,2024/3/1,
2125,-1.5,N,0.000,mm,OK,--,15:20:32,2024/3/1,
2126,-1.5,N,0.000,mm,OK,--,15:20:32,2024/3/1,
2127,-1.5,N,0.000,mm,OK,--,15:20:32,2024/3/1,
2128,-1.5,N,0.000,mm,OK,--,15:20:32,2024/3/1,
2129,-1.6,N,0.000,mm,OK,--,15:20:32,2024/3/1,
2130,-1.6,N,0.000,mm,OK,--,15:20:32,2024/3/1,
2131,-1.6,N,0.000,mm,OK,--,15:20:33,2024/3/1,
2132,-1.6,N,0.000,mm,OK,--,15:20:33,2024/3/1,
2133,-1.6,N,0.000,mm,OK,--,15:20:33,2024/3/1,
2134,-1.6,N,0.000,mm,OK,--,15:20:33,2024/3/1,
2135,-1.6,N,0.000,mm,OK,--,15:20:33,2024/3/1,
2136,-1.6,N,0.000,mm,OK,--,15:20:33,2024/3/1,
2137,-1.6,N,0.000,mm,OK,--,15:20:33,2024/3/1,
2138,-1.6,N,0.000,mm,OK,--,15:20:33,2024/3/1,
2139,-1.6,N,0.000,mm,OK,--,15:20:33,2024/3/1,
2140,-1.6,N,0.000,mm,OK,--,15:20:33,2024/3/1,
2141,-1.6,N,0.000,mm,OK,--,15:20:33,2024/3/1,
2142,-1.6,N,0.000,mm,OK,--,15:20:34,2024/3/1,
2143,-1.6,N,0.000,mm,OK,--,15:20:34,2024/3/1,
2144,-1.6,N,0.000,mm,OK,--,15:20:34,2024/3/1,
2145,-1.6,N,0.000,mm,OK,--,15:20:34,2024/3/1,
2146,-1.6,N,0.000,mm,OK,--,15:20:34,2024/3/1,
2147,-1.6,N,0.000,mm,OK,--,15:20:34,2024/3/1,
2148,-1.6,N,0.000,mm,OK,--,15:20:34,2024/3/1,
2149,-1.6,N,0.000,mm,OK,--,15:20:34,2024/3/1,
2150,-1.6,N,0.000,mm,OK,--,15:20:34,2024/3/1,
2151,-1.6,N,0.000,mm,OK,--,15:20:34,2024/3/1,
2152,-1.6,N,0.000,mm,OK,--,15:20:35,2024/3/1,
2153,-1.6,N,0.000,mm,OK,--,15:20:35,2024/3/1,
2154,-1.6,N,0.000,mm,OK,--,15:20:35,2024/3/1,
2155,-1.6,N,0.000,mm,OK,--,15:20:35,2024/3/1,
2156,-1.6,N,0.000,mm,OK,--,15:20:35,2024/3/1,
2157,-1.6,N,0.000,mm,OK,--,15:20:35,2024/3/1,
2158,-1.6,N,0.000,mm,OK,--,15:20:35,2024/3/1,
2159,-1.6,N,0.000,mm,OK,--,15:20:35,2024/3/1,
2160,-1.6,N,0.000,mm,OK,--,15:20:35,2024/3/1,
2161,-1.6,N,0.000,mm,OK,--,15:20:36,2024/3/1,
2162,-1.6,N,0.000,mm,OK,--,15:20:36,2024/3/1,
2163,-1.6,N,0.000,mm,OK,--,15:20:36,2024/3/1,
2164,-1.6,N,0.000,mm,OK,--,15:20:36,2024/3/1,
2165,-1.6,N,0.000,mm,OK,--,15:20:36,2024/3/1,
2166,-1.6,N,0.000,mm,OK,--,15:20:36,2024/3/1,
2167,-1.6,N,0.000,mm,OK,--,15:20:36,2024/3/1,
2168,-1.6,N,0.000,mm,OK,--,15:20:36,2024/3/1,
2169,-1.6,N,0.000,mm,OK,--,15:20:36,2024/3/1,
2170,-1.6,N,0.000,mm,OK,--,15:20:36,2024/3/1,
2171,-1.6,N,0.000,mm,OK,--,15:20:37,2024/3/1,
2172,-1.6,N,0.000,mm,OK,--,15:20:37,2024/3/1,
2173,-1.7,N,0.000,mm,OK,--,15:20:37,2024/3/1,
2174,-1.7,N,0.000,mm,OK,--,15:20:37,2024/3/1,
2175,-1.7,N,0.000,mm,OK,--,15:20:37,2024/3/1,
2176,-1.7,N,0.000,mm,OK,--,15:20:37,2024/3/1,
2177,-1.7,N,0.000,mm,OK,--,15:20:37,2024/3/1,
2178,-1.7,N,0.000,mm,OK,--,15:20:37,2024/3/1,
2179,-1.8,N,0.000,mm,OK,--,15:20:37,2024/3/1,
2180,-1.8,N,0.000,mm,OK,--,15:20:37,2024/3/1,
2181,-1.8,N,0.000,mm,OK,--,15:20:37,2024/3/1,
2182,-1.8,N,0.000,mm,OK,--,15:20:38,2024/3/1,
2183,-1.8,N,0.000,mm,OK,--,15:20:38,2024/3/1,
2184,-1.8,N,0.000,mm,OK,--,15:20:38,2024/3/1,
2185,-1.8,N,0.000,mm,OK,--,15:20:38,2024/3/1,
2186,-1.8,N,0.000,mm,OK,--,15:20:38,2024/3/1,
2187,-1.8,N,0.000,mm,OK,--,15:20:38,2024/3/1,
2188,-1.8,N,0.000,mm,OK,--,15:20:38,2024/3/1,
2189,-1.8,N,0.000,mm,OK,--,15:20:38,2024/3/1,
2190,-1.9,N,0.000,mm,OK,--,15:20:38,2024/3/1,
2191,-1.9,N,0.000,mm,OK,--,15:20:39,2024/3/1,
2192,-1.8,N,0.000,mm,OK,--,15:20:39,2024/3/1,
2193,-1.8,N,0.000,mm,OK,--,15:20:39,2024/3/1,
2194,-1.8,N,0.000,mm,OK,--,15:20:39,2024/3/1,
2195,-1.8,N,0.000,mm,OK,--,15:20:39,2024/3/1,
2196,-1.8,N,0.000,mm,OK,--,15:20:39,2024/3/1,
2197,-1.8,N,0.000,mm,OK,--,15:20:39,2024/3/1,
2198,-1.8,N,0.000,mm,OK,--,15:20:39,2024/3/1,
2199,-1.9,N,0.000,mm,OK,--,15:20:39,2024/3/1,
2200,-1.9,N,0.000,mm,OK,--,15:20:40,2024/3/1,
2201,-1.9,N,0.000,mm,OK,--,15:20:40,2024/3/1,
2202,-1.9,N,0.000,mm,OK,--,15:20:40,2024/3/1,
2203,-1.9,N,0.000,mm,OK,--,15:20:40,2024/3/1,
2204,-1.9,N,0.000,mm,OK,--,15:20:40,2024/3/1,
2205,-1.9,N,0.000,mm,OK,--,15:20:40,2024/3/1,
2206,-1.9,N,0.000,mm,OK,--,15:20:40,2024/3/1,
2207,-1.9,N,0.000,mm,OK,--,15:20:40,2024/3/1,
2208,-1.9,N,0.000,mm,OK,--,15:20:40,2024/3/1,
2209,-1.9,N,0.000,mm,OK,--,15:20:40,2024/3/1,
2210,-1.9,N,0.000,mm,OK,--,15:20:40,2024/3/1,
2211,-1.9,N,0.000,mm,OK,--,15:20:41,2024/3/1,
2212,-1.9,N,0.000,mm,OK,--,15:20:41,2024/3/1,
2213,-1.9,N,0.000,mm,OK,--,15:20:41,2024/3/1,
2214,-1.9,N,0.000,mm,OK,--,15:20:41,2024/3/1,
2215,-1.9,N,0.000,mm,OK,--,15:20:41,2024/3/1,
2216,-1.9,N,0.000,mm,OK,--,15:20:41,2024/3/1,
2217,-1.9,N,0.000,mm,OK,--,15:20:41,2024/3/1,
2218,-1.9,N,0.000,mm,OK,--,15:20:41,2024/3/1,
2219,-1.9,N,0.000,mm,OK,--,15:20:41,2024/3/1,
2220,-1.9,N,0.000,mm,OK,--,15:20:41,2024/3/1,
2221,-1.9,N,0.000,mm,OK,--,15:20:41,2024/3/1,
2222,-1.9,N,0.000,mm,OK,--,15:20:42,2024/3/1,
2223,-1.9,N,0.000,mm,OK,--,15:20:42,2024/3/1,
2224,-1.9,N,0.000,mm,OK,--,15:20:42,2024/3/1,
2225,-1.9,N,0.000,mm,OK,--,15:20:42,2024/3/1,
2226,-1.9,N,0.000,mm,OK,--,15:20:42,2024/3/1,
2227,-1.9,N,0.000,mm,OK,--,15:20:42,2024/3/1,
2228,-1.9,N,0.000,mm,OK,--,15:20:42,2024/3/1,
2229,-1.9,N,0.000,mm,OK,--,15:20:42,2024/3/1,
2230,-1.9,N,0.000,mm,OK,--,15:20:42,2024/3/1,
2231,-1.9,N,0.000,mm,OK,--,15:20:42,2024/3/1,
2232,-2.0,N,0.000,mm,OK,--,15:20:43,2024/3/1,
2233,-2.0,N,0.000,mm,OK,--,15:20:43,2024/3/1,
2234,-1.9,N,0.000,mm,OK,--,15:20:43,2024/3/1,
2235,-1.9,N,0.000,mm,OK,--,15:20:43,2024/3/1,
2236,-2.0,N,0.000,mm,OK,--,15:20:43,2024/3/1,
2237,-2.0,N,0.000,mm,OK,--,15:20:43,2024/3/1,
2238,-1.9,N,0.000,mm,OK,--,15:20:43,2024/3/1,
2239,-1.9,N,0.000,mm,OK,--,15:20:43,2024/3/1,
2240,-1.9,N,0.000,mm,OK,--,15:20:43,2024/3/1,
2241,-1.9,N,0.000,mm,OK,--,15:20:44,2024/3/1,
2242,-1.9,N,0.000,mm,OK,--,15:20:44,2024/3/1,
2243,-1.9,N,0.000,mm,OK,--,15:20:44,2024/3/1,
2244,-1.9,N,0.000,mm,OK,--,15:20:44,2024/3/1,
2245,-1.9,N,0.000,mm,OK,--,15:20:44,2024/3/1,
2246,-1.9,N,0.000,mm,OK,--,15:20:44,2024/3/1,
2247,-1.9,N,0.000,mm,OK,--,15:20:44,2024/3/1,
2248,-1.9,N,0.000,mm,OK,--,15:20:44,2024/3/1,
2249,-1.9,N,0.000,mm,OK,--,15:20:44,2024/3/1,
2250,-1.9,N,0.000,mm,OK,--,15:20:44,2024/3/1,
2251,-1.9,N,0.000,mm,OK,--,15:20:44,2024/3/1,
2252,-1.9,N,0.000,mm,OK,--,15:20:44,2024/3/1,
2253,-1.9,N,0.000,mm,OK,--,15:20:44,2024/3/1,
2254,-2.0,N,0.000,mm,OK,--,15:20:44,2024/3/1,
2255,-1.9,N,0.000,mm,OK,--,15:20:44,2024/3/1,
2256,-1.9,N,0.000,mm,OK,--,15:20:44,2024/3/1,
2257,-1.9,N,0.000,mm,OK,--,15:20:44,2024/3/1,
2258,-1.9,N,0.000,mm,OK,--,15:20:44,2024/3/1,
2259,-2.0,N,0.000,mm,OK,--,15:20:44,2024/3/1,
2260,-1.9,N,0.000,mm,OK,--,15:20:44,2024/3/1,
2261,-1.9,N,0.000,mm,OK,--,15:20:44,2024/3/1,
2262,-1.9,N,0.000,mm,OK,--,15:20:44,2024/3/1,
2263,-1.9,N,0.000,mm,OK,--,15:20:45,2024/3/1,
2264,-1.9,N,0.000,mm,OK,--,15:20:45,2024/3/1,
2265,-1.9,N,0.000,mm,OK,--,15:20:45,2024/3/1,
2266,-1.9,N,0.000,mm,OK,--,15:20:45,2024/3/1,
2267,-1.9,N,0.000,mm,OK,--,15:20:45,2024/3/1,
2268,-1.9,N,0.000,mm,OK,--,15:20:45,2024/3/1,
2269,-1.9,N,0.000,mm,OK,--,15:20:45,2024/3/1,
2270,-1.9,N,0.000,mm,OK,--,15:20:45,2024/3/1,
2271,-1.9,N,0.000,mm,OK,--,15:20:45,2024/3/1,
2272,-1.9,N,0.000,mm,OK,--,15:20:45,2024/3/1,
2273,-1.9,N,0.000,mm,OK,--,15:20:45,2024/3/1,
2274,-1.9,N,0.000,mm,OK,--,15:20:45,2024/3/1,
2275,-1.9,N,0.000,mm,OK,--,15:20:45,2024/3/1,
2276,-1.9,N,0.000,mm,OK,--,15:20:45,2024/3/1,
2277,-1.9,N,0.000,mm,OK,--,15:20:46,2024/3/1,
2278,-1.9,N,0.000,mm,OK,--,15:20:46,2024/3/1,
2279,-1.9,N,0.000,mm,OK,--,15:20:46,2024/3/1,
2280,-1.9,N,0.000,mm,OK,--,15:20:46,2024/3/1,
2281,-2.0,N,0.000,mm,OK,--,15:20:46,2024/3/1,
2282,-2.0,N,0.000,mm,OK,--,15:20:46,2024/3/1,
2283,-2.0,N,0.000,mm,OK,--,15:20:46,2024/3/1,
2284,-2.0,N,0.000,mm,OK,--,15:20:46,2024/3/1,
2285,-2.0,N,0.000,mm,OK,--,15:20:46,2024/3/1,
2286,-1.9,N,0.000,mm,OK,--,15:20:46,2024/3/1,
2287,-1.9,N,0.000,mm,OK,--,15:20:47,2024/3/1,
2288,-1.9,N,0.000,mm,OK,--,15:20:47,2024/3/1,
2289,-1.9,N,0.000,mm,OK,--,15:20:47,2024/3/1,
2290,-1.9,N,0.000,mm,OK,--,15:20:47,2024/3/1,
2291,-1.9,N,0.000,mm,OK,--,15:20:47,2024/3/1,
2292,-1.9,N,0.000,mm,OK,--,15:20:47,2024/3/1,
2293,-1.9,N,0.000,mm,OK,--,15:20:47,2024/3/1,
2294,-1.9,N,0.000,mm,OK,--,15:20:47,2024/3/1,
2295,-1.9,N,0.000,mm,OK,--,15:20:47,2024/3/1,
2296,-1.9,N,0.000,mm,OK,--,15:20:47,2024/3/1,
2297,-1.9,N,0.000,mm,OK,--,15:20:48,2024/3/1,
2298,-1.9,N,0.000,mm,OK,--,15:20:48,2024/3/1,
2299,-1.9,N,0.000,mm,OK,--,15:20:48,2024/3/1,
2300,-1.9,N,0.000,mm,OK,--,15:20:48,2024/3/1,
2301,-1.9,N,0.000,mm,OK,--,15:20:48,2024/3/1,
2302,-1.9,N,0.000,mm,OK,--,15:20:48,2024/3/1,
2303,-1.9,N,0.000,mm,OK,--,15:20:48,2024/3/1,
2304,-1.9,N,0.000,mm,OK,--,15:20:48,2024/3/1,
2305,-1.9,N,0.000,mm,OK,--,15:20:48,2024/3/1,
2306,-1.9,N,0.000,mm,OK,--,15:20:48,2024/3/1,
2307,-1.9,N,0.000,mm,OK,--,15:20:49,2024/3/1,
2308,-1.9,N,0.000,mm,OK,--,15:20:49,2024/3/1,
2309,-1.9,N,0.000,mm,OK,--,15:20:49,2024/3/1,
2310,-1.9,N,0.000,mm,OK,--,15:20:49,2024/3/1,
2311,-1.9,N,0.000,mm,OK,--,15:20:49,2024/3/1,
2312,-1.9,N,0.000,mm,OK,--,15:20:49,2024/3/1,
2313,-2.0,N,0.000,mm,OK,--,15:20:49,2024/3/1,
2314,-1.9,N,0.000,mm,OK,--,15:20:49,2024/3/1,
2315,-2.0,N,0.000,mm,OK,--,15:20:49,2024/3/1,
2316,-1.9,N,0.000,mm,OK,--,15:20:49,2024/3/1,
2317,-1.9,N,0.000,mm,OK,--,15:20:50,2024/3/1,
2318,-1.9,N,0.000,mm,OK,--,15:20:50,2024/3/1,
2319,-1.9,N,0.000,mm,OK,--,15:20:50,2024/3/1,
2320,-2.0,N,0.000,mm,OK,--,15:20:50,2024/3/1,
2321,-2.0,N,0.000,mm,OK,--,15:20:50,2024/3/1,
2322,-2.0,N,0.000,mm,OK,--,15:20:50,2024/3/1,
2323,-2.0,N,0.000,mm,OK,--,15:20:50,2024/3/1,
2324,-2.0,N,0.000,mm,OK,--,15:20:50,2024/3/1,
2325,-2.0,N,0.000,mm,OK,--,15:20:50,2024/3/1,
2326,-2.0,N,0.000,mm,OK,--,15:20:50,2024/3/1,
2327,-2.0,N,0.000,mm,OK,--,15:20:51,2024/3/1,
2328,-2.0,N,0.000,mm,OK,--,15:20:51,2024/3/1,
2329,-2.0,N,0.000,mm,OK,--,15:20:51,2024/3/1,
2330,-2.0,N,0.000,mm,OK,--,15:20:51,2024/3/1,
2331,-2.0,N,0.000,mm,OK,--,15:20:51,2024/3/1,
2332,-2.0,N,0.000,mm,OK,--,15:20:51,2024/3/1,
2333,-2.0,N,0.000,mm,OK,--,15:20:51,2024/3/1,
2334,-2.0,N,0.000,mm,OK,--,15:20:51,2024/3/1,
2335,-2.0,N,0.000,mm,OK,--,15:20:51,2024/3/1,
2336,-2.0,N,0.000,mm,OK,--,15:20:51,2024/3/1,
2337,-2.0,N,0.000,mm,OK,--,15:20:52,2024/3/1,
2338,-2.0,N,0.000,mm,OK,--,15:20:52,2024/3/1,
2339,-2.0,N,0.000,mm,OK,--,15:20:52,2024/3/1,
2340,-2.0,N,0.000,mm,OK,--,15:20:52,2024/3/1,
2341,-2.0,N,0.000,mm,OK,--,15:20:52,2024/3/1,
2342,-2.0,N,0.000,mm,OK,--,15:20:52,2024/3/1,
2343,-2.0,N,0.000,mm,OK,--,15:20:52,2024/3/1,
2344,-2.0,N,0.000,mm,OK,--,15:20:52,2024/3/1,
2345,-2.0,N,0.000,mm,OK,--,15:20:52,2024/3/1,
2346,-2.0,N,0.000,mm,OK,--,15:20:52,2024/3/1,
2347,-2.0,N,0.000,mm,OK,--,15:20:53,2024/3/1,
2348,-2.0,N,0.000,mm,OK,--,15:20:53,2024/3/1,
2349,-2.0,N,0.000,mm,OK,--,15:20:53,2024/3/1,
2350,-2.0,N,0.000,mm,OK,--,15:20:53,2024/3/1,
2351,-2.0,N,0.000,mm,OK,--,15:20:53,2024/3/1,
2352,-2.0,N,0.000,mm,OK,--,15:20:53,2024/3/1,
2353,-2.0,N,0.000,mm,OK,--,15:20:53,2024/3/1,
2354,-2.0,N,0.000,mm,OK,--,15:20:53,2024/3/1,
2355,-2.0,N,0.000,mm,OK,--,15:20:53,2024/3/1,
2356,-2.0,N,0.000,mm,OK,--,15:20:53,2024/3/1,
2357,-2.0,N,0.000,mm,OK,--,15:20:54,2024/3/1,
2358,-2.0,N,0.000,mm,OK,--,15:20:54,2024/3/1,
2359,-2.0,N,0.000,mm,OK,--,15:20:54,2024/3/1,
2360,-2.0,N,0.000,mm,OK,--,15:20:54,2024/3/1,
2361,-2.0,N,0.000,mm,OK,--,15:20:54,2024/3/1,
2362,-2.0,N,0.000,mm,OK,--,15:20:54,2024/3/1,
2363,-2.0,N,0.000,mm,OK,--,15:20:54,2024/3/1,
2364,-2.0,N,0.000,mm,OK,--,15:20:54,2024/3/1,
2365,-2.0,N,0.000,mm,OK,--,15:20:54,2024/3/1,
2366,-2.0,N,0.000,mm,OK,--,15:20:54,2024/3/1,
2367,-2.0,N,0.000,mm,OK,--,15:20:55,2024/3/1,
2368,-2.0,N,0.000,mm,OK,--,15:20:55,2024/3/1,
2369,-2.0,N,0.000,mm,OK,--,15:20:55,2024/3/1,
2370,-2.0,N,0.000,mm,OK,--,15:20:55,2024/3/1,
2371,-2.0,N,0.000,mm,OK,--,15:20:55,2024/3/1,
2372,-2.0,N,0.000,mm,OK,--,15:20:55,2024/3/1,
2373,-2.0,N,0.000,mm,OK,--,15:20:55,2024/3/1,
2374,-2.0,N,0.000,mm,OK,--,15:20:55,2024/3/1,
2375,-2.0,N,0.000,mm,OK,--,15:20:55,2024/3/1,
2376,-2.0,N,0.000,mm,OK,--,15:20:55,2024/3/1,
2377,-2.0,N,0.000,mm,OK,--,15:20:56,2024/3/1,
2378,-2.0,N,0.000,mm,OK,--,15:20:56,2024/3/1,
2379,-2.0,N,0.000,mm,OK,--,15:20:56,2024/3/1,
2380,-2.0,N,0.000,mm,OK,--,15:20:56,2024/3/1,
2381,-2.0,N,0.000,mm,OK,--,15:20:56,2024/3/1,
2382,-2.0,N,0.000,mm,OK,--,15:20:56,2024/3/1,
